word	variant	zipf
shotgun	shotguns	3.04
sister	sisters	4.43
sixty	sixties	3.36
sketches	sketching	3.01
sketches	sketched	2.96
sketches	sketch	4.04
softball	softballs	1.81
sorted	sorting	3.61
sorted	sort	5.00
sorted	sorts	4.21
souped arse	soups arse	3.10
souped arse	souping arse	1.10
souped arse	soup arse	4.15
souped arse	souped arses	2.47
spreading	spreads	3.69
spreading	spread	4.81
stranded	strand	3.68
stranded	strands	3.40
stranded	stranding	2.67
subtle	subtlest	1.84
subtle	subtler	2.49
succeed	succeeding	3.63
succeed	succeeded	4.14
succeed	succeeds	3.47
succeeded	succeeding	3.63
succeeded	succeed	4.29
succeeded	succeeds	3.47
success	successes	3.75
successes	success	5.06
successor	successors	3.38
suffered	suffering	4.53
suffered	suffer	4.45
suffered	suffers	3.83
suffers	suffering	4.53
suffers	suffer	4.45
suffers	suffered	4.52
suggest	suggests	4.49
suggest	suggested	4.68
suggest	suggesting	4.25
suggested	suggests	4.49
suggested	suggest	4.75
suggested	suggesting	4.25
sunset	sunsets	3.04
supported	supports	4.42
supported	support	5.53
supported	supporting	4.71
supporters	supporter	4.07
surgery	surgeries	3.51
surrender	surrendered	3.63
surrender	surrenders	2.80
surrender	surrendering	3.13
suspected	suspect	4.51
suspected	suspects	3.94
suspected	suspecting	2.96
suspended	suspends	2.86
suspended	suspending	3.15
suspended	suspend	3.68
suspension	suspensions	3.22
sweating	sweated	2.53
sweating	sweats	3.10
sweating	sweat	4.14
switching	switched	4.14
switching	switchings	0.00
switching	switch	4.60
switching	switches	3.84
system	systems	5.07
targeted	targeting	3.99
targeted	targetted	2.19
targeted	targetting	2.18
targeted	target	4.82
targeted	targets	4.29
teacher	teachers	4.74
teachers	teacher	4.88
teaches	teach	4.67
teaches	taught	4.68
teaches	teaching	4.72
teaching	taught	4.68
teaching	teaches	3.95
teaching	teach	4.67
teaching	teachings	3.76
tended	tending	3.29
tended	tend	4.57
tended	tends	4.12
tender	tenderest	1.70
tender	tendering	2.66
tender	tenders	3.28
tender	tenderer	1.67
tender	tendered	3.05
tension	tensioned	2.13
tension	tensions	3.78
tension	tensioning	2.11
tested	tests	4.67
tested	test	5.19
tested	testing	4.67
testers	tester	3.24
testes	testis	2.43
testis	testes	2.71
ticked eel	ticks eel	3.38
ticked eel	ticking eel	3.46
ticked eel	tick eel	3.80
ticked eel	ticked eels	3.18
title	titling	2.35
title	titled	4.10
title	titles	4.41
toddler	toddlers	3.38
toot were	tooted were	1.67
toot were	toot are	6.74
toot were	tooting were	2.67
toot were	toot is	7.07
toot were	toot been	6.27
toot were	toot being	5.95
toot were	toot was	6.82
toot were	toots were	2.61
toot were	toot be	6.79
toot were	toot am	5.78
torture	torturing	3.23
torture	tortures	2.84
torture	tortured	3.78
tortured	torture	4.15
tortured	torturing	3.23
tortured	tortures	2.84
tragedy	tragedies	3.29
transferred	transferring	3.74
transferred	transfer	4.72
transferred	transfers	4.02
transmit	transmits	3.02
transmit	transmitted	3.87
transmit	transmitting	3.43
transmitted	transmits	3.02
transmitted	transmit	3.67
transmitted	transmitting	3.43
transported	transporting	3.59
transported	transport	4.68
transported	transports	3.29
treasurer	treasurers	2.56
treasures	treasuring	1.78
treasures	treasured	3.12
treasures	treasure	4.17
treat esse	treating esse	4.27
treat esse	treated esse	4.71
treat esse	treats esse	4.06
treated	treats	4.06
treated	treating	4.27
treated	treat	4.75
treaties	treaty	4.31
treating	treats	4.06
treating	treat	4.75
treating	treated	4.71
trending	trends	4.32
trending	trend	4.51
trending	trended	2.52
tresses	tress	2.35
trusted	trust	5.13
trusted	trusting	3.72
trusted	trusts	3.80
trustee	trustees	3.84
trustees	trustee	3.68
trusting	trusted	4.20
trusting	trust	5.13
trusting	trusts	3.80
vender	venders	1.68
vendor	vendors	3.77
vendors	vendor	3.79
venture	ventures	3.76
venture	ventured	3.28
venture	venturing	2.98
ventures	ventured	3.28
ventures	venture	4.26
ventures	venturing	2.98
verified	verify	3.88
verified	verifying	3.09
verified	verifies	2.57
verses	verse	4.18
vet ease	vetting ease	3.11
vet ease	vet eased	3.25
vet ease	vet easing	3.25
vet ease	vetted ease	3.05
vet ease	vet eases	2.93
vet ease	vets ease	3.51
vista	vistas	2.87
waters	water	5.52
waters	watering	3.57
waters	watered	3.34
western	westerns	2.83
withdrawal	withdrawals	3.42
wizard	wizards	3.62
wrested	wrest	2.63
wrested	wresting	2.20
wrested	wrests	1.38
wrestler	wrestlers	3.42
wrestling	wrestled	3.11
wrestling	wrestle	3.48
wrestling	wrestles	2.51
written	writes	4.36
written	writing	5.07
written	write	5.03
written	wrote	5.04
beaten	beat	5.01
beaten	beats	4.22
beaten	beating	4.43
billy	billies	1.73
billy	billys	1.45
ceremonies	ceremony	4.42
even	evening	4.86
even	evens	2.71
even	evened	2.39
examination	examinations	3.61
fallen	fall	5.13
fallen	falls	4.63
fallen	fell	4.85
fallen	falling	4.66
fantasy	fantasies	3.62
fantasy	fantasied	1.07
fantasy	fantasying	0.00
gave	giving	5.15
gave	given	5.41
gave	gives	5.03
gave	give	5.71
pleased	pleases	3.29
pleased	pleasing	3.75
pleased	please	5.66
protect	protects	3.75
protect	protected	4.51
protect	protecting	4.30
randy	randiest	0.00
randy	randier	0.00
strategy	strategies	4.29
take	takes	5.18
take	took	5.51
take	taken	5.33
take	taking	5.39
territories	territory	4.60
correctly	correctlier	0.00
correctly	correctliest	0.00
countries	country	5.48
country	countries	5.13
destroyed	destroys	3.67
destroyed	destroying	4.09
destroyed	destroy	4.52
destroys	destroyed	4.61
destroys	destroying	4.09
destroys	destroy	4.52
dried	driest	2.77
dried	dry	4.74
dried	drier	3.19
dried	dries	3.20
dried	drying	3.74
kindness	kindnesses	1.94
oldest	older	4.92
oldest	elder	4.06
oldest	eldest	3.69
oldest	olds	3.98
oldest	old	5.75
pentagon	pentagons	1.74
possession	possessions	3.81
premium	premiums	3.75
retailer	retailers	3.92
retailers	retailer	3.75
secondary	secondaries	2.52
suggesting	suggests	4.49
suggesting	suggest	4.75
suggesting	suggested	4.68
suggests	suggest	4.75
suggests	suggested	4.68
suggests	suggesting	4.25
textbooks	textbook	3.77
abilities	ability	4.96
activist	activists	4.13
activities	activity	4.86
adapt	adapted	4.17
adapt	adapts	2.88
adapt	adapting	3.50
adjust	adjusted	4.11
adjust	adjusting	3.71
adjust	adjusts	3.03
advise	advising	3.57
advise	advised	4.18
advise	advises	3.43
annoyed	annoy	3.46
annoyed	annoys	3.32
annoyed	annoying	4.40
antique	antiques	3.48
apex	apices	1.83
apex	apexes	1.62
approaches	approached	4.16
approaches	approach	4.93
approaches	approaching	4.17
assess	assessing	3.74
assess	assesses	2.93
assess	assessed	3.90
attract	attracted	4.31
attract	attracts	3.63
attract	attracting	3.69
autonomy	autonomies	1.35
buddy	buddying	1.35
buddy	buddied	1.23
buddy	buddies	3.81
ceding	ceded	3.03
ceding	cedes	2.09
ceding	cede	2.86
closest	closer	4.73
closest	closing	4.46
closest	closes	3.96
closest	close	5.36
closest	closed	4.90
commentary	commentaries	3.26
completed	complete	5.10
completed	completing	4.06
completed	completes	3.52
consider	considered	5.08
consider	considering	4.64
consider	considers	4.03
consumers	consumer	4.56
contest	contests	3.70
contest	contested	3.77
contest	contesting	3.12
contests	contest	4.53
contests	contested	3.77
contests	contesting	3.12
context	contexts	3.58
created	creates	4.28
created	create	5.02
created	creating	4.69
creators	creator	4.21
daisy	daisies	2.90
deciding	decide	4.78
deciding	decides	4.16
deciding	decided	5.09
describe	described	5.00
describe	describing	4.23
describe	describes	4.40
desire	desires	4.01
desire	desired	4.16
desire	desiring	2.91
desires	desiring	2.91
desires	desired	4.16
desires	desire	4.61
desist	desisted	1.54
desist	desisting	1.01
desist	desists	1.28
destination	destinations	3.83
detail	details	4.91
detail	detailed	4.51
detail	detailing	3.62
detailed	detail	4.57
detailed	details	4.91
detailed	detailing	3.62
detect	detects	3.10
detect	detecting	3.52
detect	detected	4.06
devil	deviling	0.00
devil	devilling	0.00
devil	deviled	2.36
devil	devilled	1.54
devil	devils	3.79
devoted	devotes	2.78
devoted	devoting	2.96
devoted	devote	3.53
discourse	discourses	2.97
discourse	discoursing	1.36
discourse	discoursed	1.36
discovery	discoveries	3.73
displayed	display	4.63
displayed	displays	4.07
displayed	displaying	3.68
dozen	dozens	4.13
elderly	elderlies	1.02
enclosed	enclosing	2.84
enclosed	enclose	2.77
enclosed	encloses	2.50
endive	endives	1.39
enjoyed	enjoy	5.09
enjoyed	enjoying	4.42
enjoyed	enjoys	3.93
entities	entity	4.12
entomb	entombed	2.44
entomb	entombs	1.04
entomb	entombing	1.28
epic	epics	2.91
errors	error	4.55
essence	essences	2.65
estimate	estimated	4.62
estimate	estimates	4.30
estimate	estimating	3.33
ethnic	ethnics	2.04
ethnicity	ethnicities	3.02
excuse	excusing	2.65
excuse	excused	3.28
excuse	excuses	3.95
exhibited	exhibit	4.16
exhibited	exhibiting	3.40
exhibited	exhibits	3.82
explain	explained	4.59
explain	explains	4.42
explain	explaining	4.23
exploration	explorations	3.10
expression	expressions	3.92
fake	fakes	3.23
fake	faked	3.35
fake	faking	3.44
fancy	fanciest	2.19
fancy	fancied	3.13
fancy	fancier	2.60
fancy	fancies	3.03
fancy	fancying	2.08
fending	fended	2.23
fending	fend	3.21
fending	fends	2.00
finest	finer	3.40
finest	fined	3.70
finest	fines	3.78
finest	fining	2.54
finest	fine	5.23
fluid	fluids	3.73
fortune	fortunes	3.62
fury	furies	2.53
gentlemen	gentleman	4.16
gets	getting	5.57
gets	get	6.28
gets	got	5.91
gets	gotten	4.47
greatest	great	5.88
greatest	greater	4.90
greatest	greats	3.29
handy	handiest	1.61
handy	handier	1.71
include	includes	4.96
include	including	5.52
include	included	5.03
induced	inducing	3.48
induced	induce	3.56
induced	induces	3.14
infinity	infinities	2.07
influences	influencing	3.50
influences	influenced	4.20
influences	influence	4.78
informed	inform	4.15
informed	informs	3.51
informed	informing	3.58
inquiries	inquiry	4.25
inspire	inspiring	4.04
inspire	inspired	4.63
inspire	inspires	3.47
intent	intents	2.97
interact	interacted	3.11
interact	interacts	3.21
interact	interacting	3.66
interim	interims	1.41
intermediate	intermediating	0.00
intermediate	intermediates	2.75
intermediate	intermediated	1.41
introduced	introduce	4.37
introduced	introduces	3.80
introduced	introducing	4.16
ladies	lady	4.95
lady	ladies	4.64
latest	late	5.34
latest	later	5.49
lessen	lessens	2.68
lessen	lessened	2.95
lessen	lessening	2.78
lets	letting	4.53
lets	let	5.60
lifestyle	lifestyles	3.32
likely	likeliest	2.10
likely	likelier	2.12
listen	listens	3.60
listen	listening	4.66
listen	listened	4.21
main	mains	3.45
make	makes	5.46
make	made	5.92
make	making	5.54
melody	melodies	3.47
mending	mend	3.33
mending	mends	2.10
mending	mended	2.72
mickey	mickeys	1.75
minded	minds	4.45
minded	minding	3.12
minded	mind	5.41
mini	minis	2.83
mistake	mistakes	4.45
mistake	mistaking	3.01
mistake	mistaken	3.98
mistake	mistook	3.07
monarch	monarchs	3.14
movies	movie	5.16
mystery	mysteries	3.73
nasty	nastiest	2.59
nasty	nastier	2.43
necessary	necessaries	2.01
necessity	necessities	3.36
newspaper	newspapers	4.25
ninja	ninjas	3.05
patron	patrons	3.70
permitted	permitting	3.46
permitted	permits	3.94
permitted	permit	4.22
phrases	phrased	2.77
phrases	phrase	4.30
phrases	phrasing	2.98
placing	places	5.03
placing	place	5.71
placing	placed	4.85
possible	possibles	1.96
post	posted	4.97
post	posting	4.39
post	posts	4.65
predecessor	predecessors	3.59
premises	premising	0.00
premises	premise	3.82
premises	premised	2.41
prisoner	prisoners	4.37
promoted	promotes	3.79
promoted	promote	4.56
promoted	promoting	4.28
proposes	proposing	3.69
proposes	proposed	4.71
proposes	propose	3.99
reddest	red	5.32
reddest	reds	3.91
reddest	redder	2.44
reduced	reducing	4.36
reduced	reduce	4.73
reduced	reduces	3.98
remedy	remedying	2.02
remedy	remedies	3.83
remedy	remedied	2.75
rending	rend	2.43
rending	rends	1.50
rending	rent	4.58
reveal	revealed	4.65
reveal	revealing	3.97
reveal	reveals	4.34
revival	revivals	2.66
sake	sakes	2.90
sane	sanest	1.83
sane	saner	2.25
sensing	senses	3.92
sensing	sensed	3.32
sensing	sense	5.19
shady	shadier	1.76
shady	shadiest	1.65
silly	silliest	2.40
silly	sillier	2.13
silly	sillies	1.43
sunlight	sunlights	0.00
taste	tastes	4.08
taste	tasted	3.70
taste	tasting	3.65
temple	temples	3.70
temporary	temporaries	1.41
tending	tended	3.75
tending	tend	4.57
tending	tends	4.12
textbook	textbooks	3.66
textile	textiles	3.49
titled	title	5.10
titled	titling	2.35
titled	titles	4.41
tricky	trickier	2.75
tricky	trickiest	2.20
unfortunate	unfortunates	2.19
wardrobe	wardrobes	2.65
weird	weirder	3.02
weird	weirdest	3.31
wending	wends	1.86
wending	wend	2.12
wending	wended	1.36
wonder	wondering	4.53
wonder	wondered	4.20
wonder	wonders	4.00
boarders	boarder	2.73
detention	detentions	2.50
